LAUn,1,ely,2,0.0016,0.1536,0,0.8016,0,,
LAUn,2,ely,4,0.003197442,0.278,2,1.4964,0,0.0192,0
LAUn,4,ely,3,0.002398082,0.2301,0,1.1295,1,,
LAUn,6,ely,2,0.001598721,0.2126,1,0.6124,0,0.024,0
